system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_841,102.63699181933691,98.83984455113767,101.31557050048522,110.50650741650244,108.77360455693938,83.69722134529599,88.09958587019281,E4EP0R,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.081,37.345]}"
2_842,75.71338643707983,75.07319593607761,73.20578783195981,75.95983230287402,77.1000107788166,81.37724954590675,82.40619383317193,CAX1QA,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.302,38.009]}"
2_843,84.29660741631463,80.91458071524531,81.0648155621652,81.2882442095318,74.02671161170605,85.13583493093046,79.75896722776213,I38WL8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.472,37.735]}"
2_844,124.82274714925569,127.72780858467885,128.84436432334473,125.41052205622182,117.46514753154398,120.0727607447489,117.94240672733565,GKDD1B,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.805,37.461]}"
2_845,117.95299576022708,116.65099177403425,121.09790272332842,119.48012658812723,114.78629864383794,106.13543995765036,103.45957058929412,PURFZW,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.247,37.066]}"
2_846,91.46991905663668,85.15142537524741,80.78371801553777,87.56614691353738,90.40740146452666,95.87176554268052,101.2388637494227,BG8LEP,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.089,37.44]}"
2_847,73.80108033361438,70.23701920923736,66.58730703094545,68.39122994881737,66.26851230938004,57.937585263041456,57.714186299414166,SD4FNE,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.659,37.14]}"
2_848,112.65632782159216,111.6720534340931,108.44413280046015,104.36497658607118,90.94222662890223,97.42770865202567,101.74691983008114,J5CW1S,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.022,37.689]}"
2_849,90.69008269201032,85.58048561341857,90.44889641442902,104.57866788658694,104.67501700330084,86.09311656492355,91.95008235044122,Y3TXXZ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.837,37.198]}"
2_850,122.1899746694605,119.03552223594414,115.25481646330914,116.23610201352221,109.64345240477508,94.60490687987004,98.72367204055485,DABXMQ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.995,37.728]}"
2_851,127.82353787569016,125.93435505013014,124.28666460134656,127.96418639132301,125.90479669273549,131.06107377626762,133.37770452745218,1MBCEG,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.899,37.045]}"
2_852,98.41401256783516,93.37551767002864,88.98130492664421,90.699229937117,86.30879982079739,73.75000801009406,76.12875921252089,APK2G2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.145,37.51]}"
2_853,102.96900551436755,100.23101040130945,97.74704473230821,100.23817760199353,94.82938816920657,86.35213640647788,93.29965835035028,P2429X,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.793,37.816]}"
