system:index,B1_BCET,B2_BCET,B3_BCET,B4_BCET,B5_BCET,B6_BCET,B7_BCET,label,.geo
2_531,113.11662779723787,119.14368215091866,127.1901478245091,127.42429375070355,129.18039661353708,138.23724208847148,141.40177945336254,RZP2S8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.049,37.36]}"
2_532,100.40794040429194,98.54700120219678,95.90328074530817,99.54200326144135,92.3785197765169,95.25200127852747,98.41374012898086,5YVJV7,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.126,37.614]}"
2_533,106.11956416210995,106.80403257521186,108.81109212769917,113.82945496687407,117.13679162021623,103.83419587583913,106.35786370491766,9GE3V2,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.647,37.747]}"
2_534,100.67544708521177,98.84006675993868,94.88840956335892,96.34650275029762,95.71199613661508,107.00829331721289,118.13059985971339,Z6VAYM,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.897,37.435]}"
2_535,92.1777399364401,94.50510813580252,93.69481392538842,90.63934402539894,103.11722093317914,106.68211784716829,104.43192757205372,1NJ4WR,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.706,37.354]}"
2_536,85.0101964664276,87.19763371658826,92.65201923094989,101.04505677933236,111.24772663522538,120.70448216058972,113.47915279193558,VZFCA0,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.834,37.672]}"
2_537,90.2262475800677,90.10659092699098,88.99646588894234,90.27804077033048,92.8448221873175,99.57646010198957,98.17422048072595,B5W6VQ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.351,37.762]}"
2_538,80.1234304938971,75.71306548714074,67.34193423947494,68.39083304133328,70.89072710945027,79.35940888669003,79.13591063553199,4S7P38,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.647,37.089]}"
2_539,94.58718176550838,92.39064082942218,92.00578127908355,98.37804455833262,102.08904774908345,90.52070079579104,89.65413138047487,VNBFLA,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-116.745,37.121]}"
2_540,72.94134483354372,73.52701376483958,79.89753975318678,74.59377376816198,92.46870051073651,92.84486565151718,85.51715756748783,4VVDVY,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.752,37.783]}"
2_541,122.12581925049591,122.44467370672214,122.46379122243724,125.29173520876628,120.67595007819824,124.61830774783303,127.26401557658701,PHDMP8,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.083,37.767]}"
2_542,96.60391942386349,94.20889637180755,94.4220629716535,102.45192573141927,104.30208709646334,97.13098309255025,103.60550836904136,M0H4EI,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.332,37.158]}"
2_543,78.0089669941263,73.18913873701075,66.27491999353055,64.32408524125742,68.62501864635652,65.71853652289434,67.12132783430991,6OU1VK,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-118.158,37.992]}"
2_544,102.09481200621605,103.55831570035718,110.33152078867266,105.78593596443443,96.71329022339359,111.2910609955101,108.86508440684088,9KB6ZQ,"{""geodesic"":true,""type"":""Point"",""coordinates"":[-117.722,37.758]}"
